outcome,trophy_diff,elixir_diff,level_diff,deck_meta_score_diff,team_avg_elixir,opp_avg_elixir,team_avg_level,opp_avg_level,team_deck_meta_score,opp_deck_meta_score,team_underleveled_penalty,opp_underleveled_penalty,underleveled_diff,exp_level,battle_count,player_win_rate,hour_of_day,trophy_diff_category
1,-7.0,1.0,0.25,0.013124197378781122,3.75,2.75,13.125,12.875,0.5032836452699113,0.4901594478911302,0.875,1.125,-0.25,68,7723,0.6666666666666666,0,equal
0,-10.0,0.25,1.125,0.007450740470673234,3.75,3.5,13.125,12.0,0.5032836452699113,0.4958329047992381,0.875,2.0,-1.125,68,7723,0.6666666666666666,20,equal
1,-8.0,0.0,-0.75,7.461383423346124e-05,3.75,3.75,13.125,13.875,0.5032836452699113,0.5032090314356779,0.875,0.125,0.75,68,7723,0.6666666666666666,20,equal
1,4.0,0.0,0.125,-0.005772993765831624,3.75,3.75,13.125,13.0,0.5032836452699113,0.5090566390357429,0.875,1.0,-0.125,68,7723,0.6666666666666666,19,equal
1,-2.0,0.0,0.5,0.003598847799906657,3.75,3.75,13.125,12.625,0.5032836452699113,0.49968479747000466,0.875,1.375,-0.5,68,7723,0.6666666666666666,19,equal
0,,1.0,0.25,-0.00048704911331687306,4.25,3.25,11.0,10.75,0.5091976648497805,0.5096847139630973,3.0,3.25,-0.25,72,10855,0.4736842105263157,11,unknown
0,,0.75,-0.375,-0.003589708773591438,4.25,3.5,11.0,11.375,0.5091976648497805,0.5127873736233719,3.0,2.625,0.375,72,10855,0.4736842105263157,9,unknown
1,,-0.25,1.25,0.013377264724608706,4.25,4.5,11.0,9.75,0.5091976648497805,0.49582040012517176,3.0,4.25,-1.25,72,10855,0.4736842105263157,9,unknown
0,,1.375,-0.125,0.009840666392010144,4.25,2.875,11.0,11.125,0.5091976648497805,0.4993569984577703,3.0,2.875,0.125,72,10855,0.4736842105263157,9,unknown
1,,0.875,-1.375,0.007146963183158661,4.25,3.375,11.0,12.375,0.5091976648497805,0.5020507016666218,3.0,1.625,1.375,72,10855,0.4736842105263157,9,unknown
0,,1.25,-0.25,0.009427505679086623,4.25,3.0,11.0,11.25,0.5091976648497805,0.49977015917069384,3.0,2.75,0.25,72,10855,0.4736842105263157,9,unknown
0,,0.75,-2.5,0.016215756444823537,4.25,3.5,11.0,13.5,0.5091976648497805,0.4929819084049569,3.0,0.5,2.5,72,10855,0.4736842105263157,8,unknown
1,,0.375,1.75,0.0022546077429055345,4.25,3.875,11.0,9.25,0.5091976648497805,0.5069430571068749,3.0,4.75,-1.75,72,10855,0.4736842105263157,20,unknown
1,,-0.125,-0.75,0.009102694118920063,4.25,4.375,11.0,11.75,0.5091976648497805,0.5000949707308604,3.0,2.25,0.75,72,10855,0.4736842105263157,20,unknown
1,,0.5,0.375,0.007656761692420799,4.25,3.75,11.0,10.625,0.5091976648497805,0.5015409031573597,3.0,3.375,-0.375,72,10855,0.4736842105263157,20,unknown
1,,0.625,0.75,-0.02800060395173709,4.25,3.625,11.0,10.25,0.5091976648497805,0.5371982688015176,3.0,3.75,-0.75,72,10855,0.4736842105263157,19,unknown
1,,0.25,0.75,-0.009567581743356701,4.25,4.0,11.0,10.25,0.5091976648497805,0.5187652465931372,3.0,3.75,-0.75,72,10855,0.4736842105263157,19,unknown
1,,0.375,-0.125,-0.0033593380050035426,4.25,3.875,11.0,11.125,0.5091976648497805,0.512557002854784,3.0,2.875,0.125,72,10855,0.4736842105263157,19,unknown
0,,0.625,-0.875,0.003541205731044217,4.25,3.625,11.0,11.875,0.5091976648497805,0.5056564591187362,3.0,2.125,0.875,72,10855,0.4736842105263157,14,unknown
0,,0.375,1.5,-0.03686646424375595,4.25,3.875,11.0,9.5,0.5091976648497805,0.5460641290935364,3.0,4.5,-1.5,72,10855,0.4736842105263157,14,unknown
0,,0.125,0.75,0.028881244084263846,4.25,4.125,11.0,10.25,0.5091976648497805,0.4803164207655166,3.0,3.75,-0.75,72,10855,0.4736842105263157,10,unknown
0,,0.5,-2.25,0.008368922341293938,4.25,3.75,11.0,13.25,0.5091976648497805,0.5008287425084865,3.0,0.75,2.25,72,10855,0.4736842105263157,10,unknown
0,,0.625,-1.125,0.0007966198222130183,4.25,3.625,11.0,12.125,0.5091976648497805,0.5084010450275674,3.0,1.875,1.125,72,10855,0.4736842105263157,8,unknown
1,1705.0,-0.5,2.625,0.0014846853255514603,3.25,3.75,13.875,11.25,0.5068932349606766,0.5054085496351252,0.125,2.75,-2.625,72,10855,0.4736842105263157,19,higher
0,,0.125,0.25,-0.032211133463855623,3.625,3.5,10.625,10.375,0.48821510953766034,0.520426243001516,3.375,3.625,-0.25,76,25062,0.6,13,unknown
1,,1.125,-0.625,0.004582842836342138,3.625,2.5,10.625,11.25,0.48821510953766034,0.4836322667013182,3.375,2.75,0.625,76,25062,0.6,11,unknown
0,,-1.0,1.25,-0.052195331750138796,3.625,4.625,10.625,9.375,0.48821510953766034,0.5404104412877991,3.375,4.625,-1.25,76,25062,0.6,11,unknown
0,,-0.125,-0.75,-0.007524477317077172,3.625,3.75,10.625,11.375,0.48821510953766034,0.4957395868547375,3.375,2.625,0.75,76,25062,0.6,10,unknown
0,,-0.5,0.125,-0.017020937536534886,3.625,4.125,10.625,10.5,0.48821510953766034,0.5052360470741952,3.375,3.5,-0.125,76,25062,0.6,15,unknown
1,,0.5,-1.625,-0.0033493302506116818,3.625,3.125,10.625,12.25,0.48821510953766034,0.491564439788272,3.375,1.75,1.625,76,25062,0.6,15,unknown
0,,1.0,-1.5,-0.006824847661614286,3.625,2.625,10.625,12.125,0.48821510953766034,0.4950399571992746,3.375,1.875,1.5,76,25062,0.6,10,unknown
1,,0.125,0.25,0.0004523519140432475,3.625,3.5,10.625,10.375,0.48821510953766034,0.4877627576236171,3.375,3.625,-0.25,76,25062,0.6,10,unknown
1,,0.625,-1.625,0.003072434038928651,3.625,3.0,10.625,12.25,0.48821510953766034,0.4851426754987317,3.375,1.75,1.625,76,25062,0.6,10,unknown
1,,-0.375,-1.625,-0.00022645671787668853,3.625,4.0,10.625,12.25,0.48821510953766034,0.48844156625553703,3.375,1.75,1.625,76,25062,0.6,10,unknown
1,,0.875,-1.75,-0.029902780643344617,3.625,2.75,10.625,12.375,0.48821510953766034,0.518117890181005,3.375,1.625,1.75,76,25062,0.6,9,unknown
1,,0.0,-2.375,2.140106498238481e-05,3.625,3.625,10.625,13.0,0.48821510953766034,0.48819370847267796,3.375,1.0,2.375,76,25062,0.6,9,unknown
1,,-0.5,0.125,-0.045820580399457356,3.625,4.125,10.625,10.5,0.48821510953766034,0.5340356899371177,3.375,3.5,-0.125,76,25062,0.6,9,unknown
0,,0.75,-3.0,-0.006956770731999629,3.625,2.875,10.625,13.625,0.48821510953766034,0.49517188026965997,3.375,0.375,3.0,76,25062,0.6,8,unknown
1,,-0.75,-1.375,-0.0022228031293485273,3.625,4.375,10.625,12.0,0.48821510953766034,0.49043791266700887,3.375,2.0,1.375,76,25062,0.6,8,unknown
1,,0.0,1.0,0.006091146740693443,3.625,3.625,10.625,9.625,0.48821510953766034,0.4821239627969669,3.375,4.375,-1.0,76,25062,0.6,18,unknown
0,,0.75,-1.875,0.015824186541228025,3.625,2.875,10.625,12.5,0.48821510953766034,0.4723909229964323,3.375,1.5,1.875,76,25062,0.6,14,unknown
0,,0.25,-1.25,0.00974799827649947,3.625,3.375,10.625,11.875,0.48821510953766034,0.47846711126116087,3.375,2.125,1.25,76,25062,0.6,14,unknown
0,,0.125,-2.5,-0.01782576524570323,3.625,3.5,10.625,13.125,0.48821510953766034,0.5060408747833636,3.375,0.875,2.5,76,25062,0.6,13,unknown
0,,0.625,-0.875,0.005874743291353179,3.625,3.0,10.625,11.5,0.48821510953766034,0.48234036624630716,3.375,2.5,0.875,76,25062,0.6,12,unknown
1,,0.75,-1.5,-0.00031881531177052613,3.625,2.875,10.625,12.125,0.48821510953766034,0.48853392484943087,3.375,1.875,1.5,76,25062,0.6,12,unknown
1,,0.75,-0.5,-0.01889880198804128,3.625,2.875,10.625,11.125,0.48821510953766034,0.5071139115257016,3.375,2.875,0.5,76,25062,0.6,12,unknown
1,,-0.375,0.375,-0.029956382787311053,3.625,4.0,10.625,10.25,0.48821510953766034,0.5181714923249714,3.375,3.75,-0.375,76,25062,0.6,12,unknown
1,,0.125,-0.875,0.0210481907847192,3.625,3.5,10.625,11.5,0.48821510953766034,0.46716691875294114,3.375,2.5,0.875,76,25062,0.6,12,unknown
1,,1.0,-2.375,1.4108864524742248e-05,3.625,2.625,10.625,13.0,0.48821510953766034,0.4882010006731356,3.375,1.0,2.375,76,25062,0.6,12,unknown
0,-26.0,0.375,1.875,0.02220253111495829,3.5,3.125,13.625,11.75,0.514562107572795,0.4923595764578367,0.375,2.25,-1.875,67,11617,0.64,17,lower
1,41.0,-0.5,2.375,0.03599060599954551,3.5,4.0,13.625,11.25,0.514562107572795,0.47857150157324946,0.375,2.75,-2.375,67,11617,0.64,17,higher
1,26.0,0.125,0.625,-0.003142208271796787,3.5,3.375,13.625,13.0,0.514562107572795,0.5177043158445918,0.375,1.0,-0.625,67,11617,0.64,17,higher
0,3.0,0.5,2.0,-0.00863080668034022,3.5,3.0,13.625,11.625,0.514562107572795,0.5231929142531352,0.375,2.375,-2.0,67,11617,0.64,23,equal
1,-9.0,0.5,0.25,0.05540285421193658,3.5,3.0,13.625,13.375,0.514562107572795,0.4591592533608584,0.375,0.625,-0.25,67,11617,0.64,23,equal
0,28.0,0.875,0.0,0.02636110689965937,3.5,2.625,13.625,13.625,0.514562107572795,0.4882010006731356,0.375,0.375,0.0,67,11617,0.64,23,higher
1,38.0,-0.125,2.25,-0.005744952895668121,3.5,3.625,13.625,11.375,0.514562107572795,0.5203070604684631,0.375,2.625,-2.25,67,11617,0.64,23,higher
1,28.0,0.0,1.375,0.010500496341403376,3.5,3.5,13.625,12.25,0.514562107572795,0.5040616112313916,0.375,1.75,-1.375,67,11617,0.64,23,higher
0,-27.0,-1.0,2.625,0.020101028913441787,3.5,4.5,13.625,11.0,0.514562107572795,0.4944610786593532,0.375,3.0,-2.625,67,11617,0.64,20,lower
1,-40.0,-0.125,1.5,-0.0065511015613825,3.5,3.625,13.625,12.125,0.514562107572795,0.5211132091341775,0.375,1.875,-1.5,67,11617,0.64,20,lower
1,-28.0,-0.875,1.375,-0.001232873894060904,3.5,4.375,13.625,12.25,0.514562107572795,0.5157949814668559,0.375,1.75,-1.375,67,11617,0.64,20,lower
1,-19.0,-0.375,1.625,0.02565830124920676,3.5,3.875,13.625,12.0,0.514562107572795,0.4889038063235882,0.375,2.0,-1.625,67,11617,0.64,20,lower
1,-12.0,-0.5,3.0,0.004673145958687841,3.5,4.0,13.625,10.625,0.514562107572795,0.5098889616141071,0.375,3.375,-3.0,67,11617,0.64,20,lower
1,5.0,-0.5,1.375,-0.0033683058784784725,3.5,4.0,13.625,12.25,0.514562107572795,0.5179304134512734,0.375,1.75,-1.375,67,11617,0.64,20,equal
1,0.0,-0.5,2.625,0.033061167217421805,3.5,4.0,13.625,11.0,0.514562107572795,0.48150094035537316,0.375,3.0,-2.625,67,11617,0.64,20,equal
0,-34.0,-0.625,2.0,0.03478659957969443,3.5,4.125,13.625,11.625,0.514562107572795,0.47977550799310054,0.375,2.375,-2.0,67,11617,0.64,8,lower
0,10.0,-0.625,2.375,0.011608283865839786,3.5,4.125,13.625,11.25,0.514562107572795,0.5029538237069552,0.375,2.75,-2.375,67,11617,0.64,16,equal
0,-9.0,0.0,0.625,0.015811590660748,3.5,3.5,13.625,13.0,0.514562107572795,0.49875051691204697,0.375,1.0,-0.625,67,11617,0.64,15,equal
1,13.0,-0.875,2.375,0.036939676112216824,3.5,4.375,13.625,11.25,0.514562107572795,0.47762243146057815,0.375,2.75,-2.375,67,11617,0.64,14,higher
0,42.0,0.25,0.625,0.02252837973322086,3.5,3.25,13.625,13.0,0.514562107572795,0.4920337278395741,0.375,1.0,-0.625,67,11617,0.64,8,higher
1,2.0,-0.875,1.375,0.013808164162377623,3.5,4.375,13.625,12.25,0.514562107572795,0.5007539434104173,0.375,1.75,-1.375,67,11617,0.64,8,equal
1,24.0,1.125,1.25,0.012797142050652743,3.5,2.375,13.625,12.375,0.514562107572795,0.5017649655221422,0.375,1.625,-1.25,67,11617,0.64,7,higher
1,7.0,-0.25,1.125,-0.007111038036437534,3.5,3.75,13.625,12.5,0.514562107572795,0.5216731456092325,0.375,1.5,-1.125,67,11617,0.64,17,equal
1,-10.0,-1.125,1.125,0.025232718381030028,3.5,4.625,13.625,12.5,0.514562107572795,0.48932938919176494,0.375,1.5,-1.125,67,11617,0.64,17,equal
0,24.0,-0.875,3.375,-0.003544677530425644,3.5,4.375,13.625,10.25,0.514562107572795,0.5181067851032206,0.375,3.75,-3.375,67,11617,0.64,16,higher
1,-2.0,-0.125,0.375,0.026275232459779918,3.625,3.75,13.375,13.0,0.5425654352968625,0.5162902028370826,0.625,1.0,-0.375,75,12821,0.6,12,equal
0,-5.0,-0.125,-0.625,0.04651930836166568,3.625,3.75,13.375,14.0,0.5425654352968625,0.49604612693519684,0.625,0.0,0.625,75,12821,0.6,11,equal
1,10.0,0.0,1.875,0.04647004783511566,3.625,3.625,13.375,11.5,0.5425654352968625,0.49609538746174686,0.625,2.5,-1.875,75,12821,0.6,14,equal
1,-2.0,-0.75,1.875,0.05398706967178263,3.625,4.375,13.375,11.5,0.5425654352968625,0.4885783656250799,0.625,2.5,-1.875,75,12821,0.6,13,equal
1,4.0,0.75,-0.5,0.039836999420837405,3.625,2.875,13.375,13.875,0.5425654352968625,0.5027284358760251,0.625,0.125,0.5,75,12821,0.6,11,equal
1,-21.0,-0.25,0.25,0.03309126394847994,3.625,3.875,13.375,13.125,0.5425654352968625,0.5094741713483826,0.625,0.875,-0.25,75,12821,0.6,11,lower
1,23.0,0.75,-0.375,0.044827979175479205,3.625,2.875,13.375,13.75,0.5425654352968625,0.4977374561213833,0.625,0.25,0.375,75,12821,0.6,11,higher
0,-2.0,-0.375,-0.5,0.01615491574421568,3.625,4.0,13.375,13.875,0.5425654352968625,0.5264105195526468,0.625,0.125,0.5,75,12821,0.6,19,equal
1,,-0.625,2.375,-0.01583716715681205,3.125,3.75,11.25,8.875,0.4701919579846928,0.48602912514150487,2.75,5.125,-2.375,75,12821,0.6,15,unknown
1,,0.125,-1.25,-0.004139583064605323,3.125,3.0,11.25,12.5,0.4701919579846928,0.47433154104929814,2.75,1.5,1.25,75,12821,0.6,15,unknown
1,,-0.25,0.0,0.0006188076853208546,3.125,3.375,11.25,11.25,0.4701919579846928,0.46957315029937197,2.75,2.75,0.0,75,12821,0.6,15,unknown
0,,-0.875,-0.75,-0.07400714702659594,3.125,4.0,11.25,12.0,0.4701919579846928,0.5441991050112888,2.75,2.0,0.75,75,12821,0.6,15,unknown
0,,-0.75,-1.75,-0.03980233999376814,3.125,3.875,11.25,13.0,0.4701919579846928,0.509994297978461,2.75,1.0,1.75,75,12821,0.6,23,unknown
1,,-0.25,-1.0,0.003319930851969133,3.125,3.375,11.25,12.25,0.4701919579846928,0.4668720271327237,2.75,1.75,1.0,75,12821,0.6,23,unknown
1,,-0.625,0.5,0.011128379094889396,3.125,3.75,11.25,10.75,0.4701919579846928,0.4590635788898034,2.75,3.25,-0.5,75,12821,0.6,23,unknown
1,,-0.125,0.0,-0.014823993545895198,3.125,3.25,11.25,11.25,0.4701919579846928,0.485015951530588,2.75,2.75,0.0,75,12821,0.6,17,unknown
0,,0.0,-0.75,-0.0064398799773002224,3.125,3.125,11.25,12.0,0.4701919579846928,0.47663183796199304,2.75,2.0,0.75,75,12821,0.6,15,unknown
0,,-0.25,0.625,0.011629405844186591,3.125,3.375,11.25,10.625,0.4701919579846928,0.45856255214050623,2.75,3.375,-0.625,75,12821,0.6,12,unknown
1,,-0.375,-2.375,-0.04473293396766309,3.125,3.5,11.25,13.625,0.4701919579846928,0.5149248919523559,2.75,0.375,2.375,75,12821,0.6,12,unknown
0,,-0.875,-1.0,-0.019338151845950224,3.125,4.0,11.25,12.25,0.4701919579846928,0.48953010983064305,2.75,1.75,1.0,75,12821,0.6,14,unknown
1,,-1.0,-0.625,-0.06874302600501692,3.125,4.125,11.25,11.875,0.4701919579846928,0.5389349839897097,2.75,2.125,0.625,75,12821,0.6,14,unknown
1,,0.0,-2.875,-0.008603052742411299,3.125,3.125,11.25,14.125,0.4701919579846928,0.4787950107271041,2.75,-0.125,2.875,75,12821,0.6,14,unknown
0,,-1.25,-1.0,-0.05524666513433896,3.125,4.375,11.25,12.25,0.4701919579846928,0.5254386231190318,2.75,1.75,1.0,75,12821,0.6,5,unknown
0,,-0.75,0.625,-0.05242432289306409,3.125,3.875,11.25,10.625,0.4701919579846928,0.5226162808777569,2.75,3.375,-0.625,75,12821,0.6,17,unknown
0,,-0.625,-0.875,-0.019541034555621672,3.125,3.75,11.25,12.125,0.4701919579846928,0.4897329925403145,2.75,1.875,0.875,75,12821,0.6,17,unknown
0,-4.0,-0.5,-1.25,-0.027410795972138136,3.875,4.375,12.375,13.625,0.48493457681680896,0.5123453727889471,1.625,0.375,1.25,70,10189,0.68,14,equal
1,2.0,-0.625,-0.75,-0.017508767391555713,3.875,4.5,12.375,13.125,0.48493457681680896,0.5024433442083647,1.625,0.875,0.75,70,10189,0.68,3,equal
1,1501.0,0.625,-2.0,0.03701648516186673,3.25,2.625,11.125,13.125,0.5252174858350023,0.48820100067313554,2.875,0.875,2.0,70,10189,0.68,8,higher
1,169.0,0.25,-1.5,-0.0014920635513681613,3.875,3.625,11.25,12.75,0.4889922227497833,0.4904842863011515,2.75,1.25,1.5,70,10189,0.68,8,higher
1,1053.0,-0.125,1.0,0.009753232744236118,3.0625,3.1875,13.5,12.5,0.49771605696202503,0.4879628242177889,0.5,1.5,-1.0,70,10189,0.68,8,higher
0,20.0,1.0,-0.5,-0.014310335443136202,3.875,2.875,12.375,12.875,0.48493457681680896,0.49924491225994516,1.625,1.125,0.5,70,10189,0.68,18,higher
0,16.0,-0.5,-0.875,-0.000843428424534165,3.875,4.375,12.375,13.25,0.48493457681680896,0.4857780052413431,1.625,0.75,0.875,70,10189,0.68,13,higher
1,-10.0,0.375,-0.625,-0.013192555423143015,3.875,3.5,12.375,13.0,0.48493457681680896,0.498127132239952,1.625,1.0,0.625,70,10189,0.68,8,equal
1,-3.0,-0.125,-1.5,-0.010691500488974381,3.875,4.0,12.375,13.875,0.48493457681680896,0.49562607730578334,1.625,0.125,1.5,70,10189,0.68,8,equal
0,33.0,0.25,-0.5,0.0003464149128411531,3.875,3.625,12.375,12.875,0.48493457681680896,0.4845881619039678,1.625,1.125,0.5,70,10189,0.68,8,higher
1,33.0,0.0,1.375,-0.03403096590982757,3.875,3.875,12.375,11.0,0.48493457681680896,0.5189655427266365,1.625,3.0,-1.375,70,10189,0.68,7,higher
1,3.0,0.0,1.25,0.0066913707887800156,3.875,3.875,12.375,11.125,0.48493457681680896,0.47824320602802894,1.625,2.875,-1.25,70,10189,0.68,7,equal
1,-2.0,0.25,1.75,0.009418386890724495,3.875,3.625,12.375,10.625,0.48493457681680896,0.47551618992608446,1.625,3.375,-1.75,70,10189,0.68,19,equal
1,74.0,-0.375,-1.375,0.030407583865976195,3.25,3.625,11.125,12.5,0.5252174858350023,0.4948099019690261,2.875,1.5,1.375,70,10189,0.68,19,higher
1,704.0,-0.333333333333333,0.6666666666666661,-0.0009280158490049817,3.333333333333333,3.6666666666666665,12.75,12.083333333333334,0.49480811222461113,0.4957361280736161,1.25,1.9167,-0.6667000000000001,70,10189,0.68,19,higher
0,-8.0,0.375,-1.375,-0.021720792912255038,3.875,3.5,12.375,13.75,0.48493457681680896,0.506655369729064,1.625,0.25,1.375,70,10189,0.68,19,equal
0,-6.0,-0.25,0.125,0.010231731988337933,3.875,4.125,12.375,12.25,0.48493457681680896,0.474702844828471,1.625,1.75,-0.125,70,10189,0.68,19,equal
1,-8.0,-0.125,0.125,0.006491254335901753,3.875,4.0,12.375,12.25,0.48493457681680896,0.4784433224809072,1.625,1.75,-0.125,70,10189,0.68,7,equal
1,-6.0,-0.5,-0.375,-0.005519157992981971,3.875,4.375,12.375,12.75,0.48493457681680896,0.49045373480979093,1.625,1.25,0.375,70,10189,0.68,7,equal
0,2.0,-0.125,0.5,-0.02082311755266053,3.875,4.0,12.375,11.875,0.48493457681680896,0.5057576943694695,1.625,2.125,-0.5,70,10189,0.68,7,equal
1,-39.0,-0.125,-0.25,-0.01454054007787442,3.875,4.0,12.375,12.625,0.48493457681680896,0.4994751168946834,1.625,1.375,0.25,70,10189,0.68,7,lower
1,1846.0,-0.875,-0.75,0.026041430446500646,3.25,4.125,11.125,11.875,0.5252174858350023,0.4991760553885016,2.875,2.125,0.75,70,10189,0.68,20,higher
1,716.0,0.375,0.875,0.020205819122353585,3.875,3.5,11.25,10.375,0.4889922227497833,0.46878640362742974,2.75,3.625,-0.875,70,10189,0.68,20,higher
1,1628.0,-1.125,3.0625,-0.012220810168445007,3.0625,4.1875,13.5,10.4375,0.49771605696202503,0.50993686713047,0.5,3.5625,-3.0625,70,10189,0.68,20,higher
0,37.0,0.0,-1.375,-0.019467649276581844,3.875,3.875,12.375,13.75,0.48493457681680896,0.5044022260933908,1.625,0.25,1.375,70,10189,0.68,6,higher
1,,0.875,-1.125,0.021060634709516468,4.0,3.125,10.5,11.625,0.5044738171270197,0.4834131824175032,3.5,2.375,1.125,63,7409,0.6190476190476191,12,unknown
1,,0.5,-0.75,0.010156067519944134,4.0,3.5,10.5,11.25,0.5044738171270197,0.49431774960707553,3.5,2.75,0.75,63,7409,0.6190476190476191,11,unknown
1,,0.25,-0.375,0.02749945344550342,4.0,3.75,10.5,10.875,0.5044738171270197,0.47697436368151624,3.5,3.125,0.375,63,7409,0.6190476190476191,17,unknown
1,,1.25,-0.875,0.025591104270830722,4.0,2.75,10.5,11.375,0.5044738171270197,0.47888271285618894,3.5,2.625,0.875,63,7409,0.6190476190476191,17,unknown
1,,0.0,-0.75,0.01456939112458,4.0,4.0,10.5,11.25,0.5044738171270197,0.48990442600243966,3.5,2.75,0.75,63,7409,0.6190476190476191,17,unknown
1,,1.125,-0.875,0.007492929661681691,4.0,2.875,10.5,11.375,0.5044738171270197,0.496980887465338,3.5,2.625,0.875,63,7409,0.6190476190476191,16,unknown
0,,0.75,-1.125,-0.003978490771928578,4.0,3.25,10.5,11.625,0.5044738171270197,0.5084523078989482,3.5,2.375,1.125,63,7409,0.6190476190476191,19,unknown
1,,0.75,-0.75,-0.0017537912083370744,4.0,3.25,10.5,11.25,0.5044738171270197,0.5062276083353567,3.5,2.75,0.75,63,7409,0.6190476190476191,19,unknown
0,,1.0,-2.125,0.02207495133962567,4.0,3.0,10.5,12.625,0.5044738171270197,0.482398865787394,3.5,1.375,2.125,63,7409,0.6190476190476191,19,unknown
0,,1.375,-2.5,0.016272816453884065,4.0,2.625,10.5,13.0,0.5044738171270197,0.4882010006731356,3.5,1.0,2.5,63,7409,0.6190476190476191,16,unknown
0,2097.0,0.375,0.625,0.006519448494776481,3.75,3.375,13.0,12.375,0.5262186792905436,0.5196992307957671,1.0,1.625,-0.625,63,7409,0.6190476190476191,20,higher
0,185.0,0.375,-0.625,-0.016039769704118023,4.0,3.625,11.25,11.875,0.5044738171270197,0.5205135868311377,2.75,2.125,0.625,63,7409,0.6190476190476191,20,higher
1,,-0.125,-1.625,-0.019788680928557456,4.0,4.125,10.5,12.125,0.5044738171270197,0.5242624980555771,3.5,1.875,1.625,63,7409,0.6190476190476191,20,unknown
1,,0.5,0.25,0.013822332937607928,4.0,3.5,10.5,10.25,0.5044738171270197,0.49065148418941174,3.5,3.75,-0.25,63,7409,0.6190476190476191,20,unknown
0,,0.625,-0.75,-0.006823176704380596,4.0,3.375,10.5,11.25,0.5044738171270197,0.5112969938314003,3.5,2.75,0.75,63,7409,0.6190476190476191,6,unknown
0,189.0,-0.375,-0.375,-0.010280284585500565,4.0,4.375,11.25,11.625,0.5044738171270197,0.5147541017125202,2.75,2.375,0.375,63,7409,0.6190476190476191,2,higher
1,,0.625,-0.375,-0.004487308094939135,4.0,3.375,10.5,10.875,0.5044738171270197,0.5089611252219588,3.5,3.125,0.375,63,7409,0.6190476190476191,2,unknown
1,,0.25,-0.5,-0.017199116990966545,4.0,3.75,10.5,11.0,0.5044738171270197,0.5216729341179862,3.5,3.0,0.5,63,7409,0.6190476190476191,20,unknown
1,,1.0,-3.0,0.022094206177403652,4.0,3.0,10.5,13.5,0.5044738171270197,0.482379610949616,3.5,0.5,3.0,63,7409,0.6190476190476191,11,unknown
1,521.0,-0.125,0.875,-0.008605170100773885,4.0,4.125,11.125,10.25,0.5044738171270197,0.5130789872277935,2.875,3.75,-0.875,63,7409,0.6190476190476191,11,higher
0,2707.0,0.125,1.25,0.02150202117914246,3.75,3.625,13.0,11.75,0.5262186792905436,0.5047166581114011,1.0,2.25,-1.25,63,7409,0.6190476190476191,8,higher
1,,-0.375,-0.25,0.02416042535700902,3.5,3.875,10.25,10.5,0.5323243732798091,0.5081639479228001,3.75,3.5,0.25,64,4900,0.64,11,unknown
1,,0.625,-1.75,0.03534348581447111,3.5,2.875,10.25,12.0,0.5323243732798091,0.496980887465338,3.75,2.0,1.75,64,4900,0.64,11,unknown
1,,0.25,-0.625,0.05099379379511576,3.5,3.25,10.25,10.875,0.5323243732798091,0.4813305794846933,3.75,3.125,0.625,64,4900,0.64,10,unknown
0,0.0,-0.375,-0.375,-0.031026410182374287,3.375,3.75,6.875,7.25,0.4784054657983525,0.5094318759807268,7.125,6.75,0.375,64,4900,0.64,18,equal
0,0.0,0.125,1.875,-0.000901445560582137,3.875,3.75,8.875,7.0,0.5147032690474638,0.5156047146080459,5.125,7.0,-1.875,64,4900,0.64,17,equal
1,0.0,0.125,0.375,-0.0045813819255424715,3.625,3.5,8.625,8.25,0.4871593767012703,0.49174075862681277,5.375,5.75,-0.375,64,4900,0.64,17,equal
1,,0.0,-2.25,0.03221129542481965,3.375,3.375,6.875,9.125,0.512898860879702,0.4806875654548824,7.125,4.875,2.25,64,4900,0.64,17,unknown
0,,-0.375,-1.25,0.03203083427687092,3.5,3.875,10.25,11.5,0.5323243732798091,0.5002935390029382,3.75,2.5,1.25,64,4900,0.64,15,unknown
0,,0.75,-3.0,0.024651362724057213,3.75,3.0,9.875,12.875,0.5349999585640901,0.5103485958400329,4.125,1.125,3.0,64,4900,0.64,11,unknown
1,,0.5,-1.25,0.04322297013401544,3.75,3.25,9.875,11.125,0.5349999585640901,0.49177698843007467,4.125,2.875,1.25,64,4900,0.64,11,unknown
1,,1.0,-4.0,0.07844828670900961,3.75,2.75,9.875,13.875,0.5349999585640901,0.4565516718550805,4.125,0.125,4.0,64,4900,0.64,11,unknown
1,,0.0,-1.75,0.040927702159736845,3.75,3.75,9.875,11.625,0.5349999585640901,0.49407225640435326,4.125,2.375,1.75,64,4900,0.64,10,unknown
0,,-0.625,-1.0,0.006419740714169175,3.5,4.125,10.25,11.25,0.5323243732798091,0.5259046325656399,3.75,2.75,1.0,64,4900,0.64,10,unknown
1,,0.125,-0.375,0.03670174787424435,3.5,3.375,10.25,10.625,0.5323243732798091,0.49562262540556473,3.75,3.375,0.375,64,4900,0.64,10,unknown
1,,-0.375,-3.125,0.049886419137439686,3.5,3.875,10.25,13.375,0.5323243732798091,0.4824379541423694,3.75,0.625,3.125,64,4900,0.64,10,unknown
1,,-0.375,0.625,-0.013945115919933748,3.5,3.875,10.25,9.625,0.5323243732798091,0.5462694891997428,3.75,4.375,-0.625,64,4900,0.64,10,unknown
0,,-0.375,-1.0,0.007105027574039746,3.5,3.875,10.25,11.25,0.5323243732798091,0.5252193457057693,3.75,2.75,1.0,64,4900,0.64,10,unknown
